osm_id,name,operator,geojson
3872601111,福田寺南门,,"{""type"":""Point"",""coordinates"":[120.789630317034,32.0936129192763]}"
3315749324,仁和锦居,,"{""type"":""Point"",""coordinates"":[120.792016871249,32.091988702279]}"
3315749333,天和景居南,,"{""type"":""Point"",""coordinates"":[120.794425074863,32.0958962263907]}"
3315749334,天和景居南,,"{""type"":""Point"",""coordinates"":[120.794516972517,32.095962358723]}"
3315749338,唐树路集安路口,,"{""type"":""Point"",""coordinates"":[120.790967549166,32.0985971871387]}"
3315749337,唐树路集安路口,,"{""type"":""Point"",""coordinates"":[120.790864871729,32.098755473807]}"
4010929083,集安路唐树路口,,"{""type"":""Point"",""coordinates"":[120.791867391586,32.0991868035859]}"
4010929084,集安路唐树路口,,"{""type"":""Point"",""coordinates"":[120.791886076544,32.0993024738931]}"
3315749335,天和景居,,"{""type"":""Point"",""coordinates"":[120.793154318062,32.0968290759701]}"
3315749336,天和景居,,"{""type"":""Point"",""coordinates"":[120.793065744175,32.0971468727703]}"
3315749326,五里树公园,,"{""type"":""Point"",""coordinates"":[120.795311712049,32.0930954134808]}"
3315749330,五里树公园,,"{""type"":""Point"",""coordinates"":[120.795775242735,32.09291245926]}"
3315749331,丽都花园,,"{""type"":""Point"",""coordinates"":[120.798019413978,32.0937183987744]}"
3872601109,丽康花园,,"{""type"":""Point"",""coordinates"":[120.800124705678,32.0930527952259]}"
3872601108,丽康花园,,"{""type"":""Point"",""coordinates"":[120.800109164823,32.093208656176]}"
3315749332,丽都花园,,"{""type"":""Point"",""coordinates"":[120.79790963985,32.0940121577737]}"
3498331949,丽阳花园,,"{""type"":""Point"",""coordinates"":[120.801901303815,32.0922108523022]}"
3498331922,丽阳花园,,"{""type"":""Point"",""coordinates"":[120.802332315489,32.094234607289]}"
3378994852,陈桥育爱村,,"{""type"":""Point"",""coordinates"":[120.777612744995,32.1095709021144]}"
3498331941,204国道荣盛路南,,"{""type"":""Point"",""coordinates"":[120.782272306373,32.1078940851766]}"
3378994849,陈桥水上警务室,,"{""type"":""Point"",""coordinates"":[120.779489235792,32.1110948255609]}"
3378994847,陈桥水上警务室,,"{""type"":""Point"",""coordinates"":[120.779379461664,32.1111916868215]}"
3453183117,平东村 / 薛平路口,,"{""type"":""Point"",""coordinates"":[120.763783540522,32.1181312661871]}"
3453190948,平东村 / 薛平路口,,"{""type"":""Point"",""coordinates"":[120.76427420033,32.1185740690283]}"
3453183118,五平路204国道口,,"{""type"":""Point"",""coordinates"":[120.769136870794,32.1205013015261]}"
3453190938,五平路204国道口,,"{""type"":""Point"",""coordinates"":[120.769675949796,32.1207500105362]}"
3378994845,陈桥船舶配套园区,,"{""type"":""Point"",""coordinates"":[120.782890257457,32.1154320244716]}"
3378994846,陈桥船舶配套园区,,"{""type"":""Point"",""coordinates"":[120.782978292355,32.11548878416]}"
3498331942,平东镇西,,"{""type"":""Point"",""coordinates"":[120.773329757383,32.1208772939001]}"
3498331952,平东镇西,,"{""type"":""Point"",""coordinates"":[120.773468996252,32.120965395491]}"
3453183119,平东派出所,,"{""type"":""Point"",""coordinates"":[120.775475742765,32.1212752719997]}"
3453190937,平东派出所,,"{""type"":""Point"",""coordinates"":[120.775604651009,32.1215208596075]}"
3453183122,平东镇 / 平东卫生院 / 平东转盘,,"{""type"":""Point"",""coordinates"":[120.780607278994,32.1239674177857]}"
3498331944,204国道荣盛路南,,"{""type"":""Point"",""coordinates"":[120.784125440973,32.1065639929364]}"
3498331924,育爱村,,"{""type"":""Point"",""coordinates"":[120.787192289353,32.1060356791836]}"
3299589128,天玺家园,,"{""type"":""Point"",""coordinates"":[120.794534310002,32.1025682732421]}"
3498331923,陈桥,,"{""type"":""Point"",""coordinates"":[120.79369375639,32.104558773781]}"
3498331945,育爱村,,"{""type"":""Point"",""coordinates"":[120.789186459452,32.105127958557]}"
3299589129,天玺家园,,"{""type"":""Point"",""coordinates"":[120.794713973058,32.1028954859594]}"
3498331948,天玺家园,,"{""type"":""Point"",""coordinates"":[120.79715379737,32.1033328077305]}"
3299589127,五里树小学,,"{""type"":""Point"",""coordinates"":[120.796564233049,32.1044596226476]}"
3299589126,五里树小学,,"{""type"":""Point"",""coordinates"":[120.796859958441,32.1045249117406]}"
3299589125,陈桥街办,,"{""type"":""Point"",""coordinates"":[120.798063161932,32.105978913618]}"
3299589124,陈桥街办,,"{""type"":""Point"",""coordinates"":[120.79816296476,32.1066245627752]}"
3989880443,陈桥佳苑,,"{""type"":""Point"",""coordinates"":[120.801604680108,32.1054077557084]}"
3315749348,陈桥佳苑,,"{""type"":""Point"",""coordinates"":[120.800276700624,32.1070526595109]}"
3315749347,陈桥佳苑,,"{""type"":""Point"",""coordinates"":[120.800538290035,32.106862884917]}"
3378994832,树北村,,"{""type"":""Point"",""coordinates"":[120.797448175289,32.1099627662249]}"
3378994831,树北村,,"{""type"":""Point"",""coordinates"":[120.79763924695,32.1099785168443]}"
3378994836,树北村服务站北,,"{""type"":""Point"",""coordinates"":[120.79174477155,32.1141406178952]}"
3378994835,树北村服务站北,,"{""type"":""Point"",""coordinates"":[120.791698238818,32.1142946928736]}"
3378994840,平东大桥南,,"{""type"":""Point"",""coordinates"":[120.786347783154,32.1186329570793]}"
3378994841,平东大桥南,,"{""type"":""Point"",""coordinates"":[120.786515857944,32.1186644553236]}"
3989880428,城北大道集美路西,,"{""type"":""Point"",""coordinates"":[120.808869445643,32.0867478903388]}"
3989880429,城北大道集美路西,,"{""type"":""Point"",""coordinates"":[120.809574712972,32.0865006870111]}"
3872601103,市北科技城北站,,"{""type"":""Point"",""coordinates"":[120.813816018755,32.0865670544726]}"
3872601104,市北科技城北站,,"{""type"":""Point"",""coordinates"":[120.813210284759,32.0870218072846]}"
3989880427,城北大道集美路东,,"{""type"":""Point"",""coordinates"":[120.81365468133,32.0881760701179]}"
3872601105,管园村服务中心,,"{""type"":""Point"",""coordinates"":[120.81217533572,32.0890131032396]}"
3989880426,城北大道集美路东,,"{""type"":""Point"",""coordinates"":[120.813772540295,32.088770168066]}"
3872601102,市北云院,,"{""type"":""Point"",""coordinates"":[120.817691081396,32.0817080221225]}"
3872601101,市北云院,,"{""type"":""Point"",""coordinates"":[120.819423841747,32.0803598899899]}"
3498331951,城北大道通宁大道西,,"{""type"":""Point"",""coordinates"":[120.817738871769,32.0891704932266]}"
3498331919,城北大道通宁大道西,,"{""type"":""Point"",""coordinates"":[120.818170512263,32.0896184595684]}"
3989880425,城北大道通宁大道东,,"{""type"":""Point"",""coordinates"":[120.821581056071,32.0895235542084]}"
3872601106,管园村,,"{""type"":""Point"",""coordinates"":[120.808181336135,32.0931231153359]}"
3872601107,管园村,,"{""type"":""Point"",""coordinates"":[120.809368459783,32.0924014944916]}"
3379005196,双娇子桥,,"{""type"":""Point"",""coordinates"":[120.836219283288,32.0830123697476]}"
3379005197,双娇子桥,,"{""type"":""Point"",""coordinates"":[120.836171942073,32.0854392577338]}"
3989880424,城北大道绿园路西,,"{""type"":""Point"",""coordinates"":[120.829873045132,32.0904471839004]}"
3989880423,城北大道绿园路东,,"{""type"":""Point"",""coordinates"":[120.831608680093,32.0902914704521]}"
3379005199,幸福街办,,"{""type"":""Point"",""coordinates"":[120.835668795682,32.0888982570867]}"
3989880422,城北大道通刘路西,,"{""type"":""Point"",""coordinates"":[120.834409896643,32.0908164505088]}"
3379005198,幸福街办,,"{""type"":""Point"",""coordinates"":[120.835876845502,32.0886926143768]}"
4524354780,幸福大道中心路口,,"{""type"":""Point"",""coordinates"":[120.847785092571,32.0841650848817]}"
4524354787,幸福人家,,"{""type"":""Point"",""coordinates"":[120.839118236542,32.0859269717851]}"
4524354786,幸福人家,,"{""type"":""Point"",""coordinates"":[120.839109433052,32.086048367122]}"
4524354785,幸福花苑,,"{""type"":""Point"",""coordinates"":[120.841863937208,32.0860511831875]}"
4524354784,幸福花苑,,"{""type"":""Point"",""coordinates"":[120.841858637147,32.0861605530142]}"
4524354783,幸福锦园,,"{""type"":""Point"",""coordinates"":[120.845031307068,32.0862301934411]}"
4524354782,幸福锦园,,"{""type"":""Point"",""coordinates"":[120.845027713807,32.0862946583573]}"
4524354781,幸福大道中心路口,,"{""type"":""Point"",""coordinates"":[120.848028715676,32.0857554197298]}"
3379005200,幸福中学,,"{""type"":""Point"",""coordinates"":[120.835165469628,32.0922495135049]}"
3379005202,幸福驾校,,"{""type"":""Point"",""coordinates"":[120.834348811204,32.0936667244901]}"
3987786522,花家桥南,,"{""type"":""Point"",""coordinates"":[120.832587933584,32.1005663146522]}"
3987786499,幸福驾校,,"{""type"":""Point"",""coordinates"":[120.833777572515,32.0980217214689]}"
3987786524,花家桥南,,"{""type"":""Point"",""coordinates"":[120.832231841405,32.1025481077688]}"
3987786525,花家桥北,,"{""type"":""Point"",""coordinates"":[120.831276303437,32.1146478850032]}"
3987786526,花家桥北,,"{""type"":""Point"",""coordinates"":[120.831552265893,32.1161886906076]}"
3987786527,港闸农业园区,,"{""type"":""Point"",""coordinates"":[120.831256630333,32.1201453931129]}"
3987786529,港闸农业园区,,"{""type"":""Point"",""coordinates"":[120.831581640803,32.1217249828813]}"
3504254928,龙门东苑,,"{""type"":""Point"",""coordinates"":[120.764660475902,32.1241622540571]}"
3504252199,龙门东苑,,"{""type"":""Point"",""coordinates"":[120.764693354242,32.1244518829974]}"
3504254929,204国道薛平路口,,"{""type"":""Point"",""coordinates"":[120.762385402614,32.1275545143375]}"
3504252200,204国道薛平路口,,"{""type"":""Point"",""coordinates"":[120.762512873552,32.1277001984034]}"
3453190936,平东镇 / 平东卫生院 / 平东转盘,,"{""type"":""Point"",""coordinates"":[120.78086446666,32.1242064554337]}"
3504254932,徐田界河桥,,"{""type"":""Point"",""coordinates"":[120.762362675237,32.1367221152318]}"
3504252219,徐田界河桥,,"{""type"":""Point"",""coordinates"":[120.762713018198,32.1367275160345]}"
3504254933,周家坝南路口,,"{""type"":""Point"",""coordinates"":[120.76304701182,32.1425519814914]}"
3504252239,周家坝南路口,,"{""type"":""Point"",""coordinates"":[120.763109714227,32.1423739183413]}"
3453183124,钱家庄,,"{""type"":""Point"",""coordinates"":[120.788333149764,32.1272528753104]}"
3453190935,钱家庄,,"{""type"":""Point"",""coordinates"":[120.788420555841,32.1274675602386]}"
3453190934,尧盛路口,,"{""type"":""Point"",""coordinates"":[120.793782599772,32.1329178168505]}"
3453183128,尧盛路口,,"{""type"":""Point"",""coordinates"":[120.794140308918,32.1331365201921]}"
3455017529,新生竖河桥西,,"{""type"":""Point"",""coordinates"":[120.796537373422,32.1357331544039]}"
3453183139,新生竖河桥西,,"{""type"":""Point"",""coordinates"":[120.796731499355,32.1357479877545]}"
3453190933,新生竖河桥东,,"{""type"":""Point"",""coordinates"":[120.799868146833,32.1391061201687]}"
3453183131,新生竖河桥东,,"{""type"":""Point"",""coordinates"":[120.800026879143,32.1391217896928]}"
3453190932,谢家桥,,"{""type"":""Point"",""coordinates"":[120.805652937936,32.144867911713]}"
3504254934,周家坝横河桥,,"{""type"":""Point"",""coordinates"":[120.763187059173,32.1472597659406]}"
3504254935,周家坝横河桥,,"{""type"":""Point"",""coordinates"":[120.763264853277,32.1472552024091]}"
3504252241,太平南路口,,"{""type"":""Point"",""coordinates"":[120.76341082951,32.1532660120167]}"
3504254936,太平南路口,,"{""type"":""Point"",""coordinates"":[120.763358906887,32.1533372744417]}"
3504258138,金平路薛平路口,,"{""type"":""Point"",""coordinates"":[120.763497696598,32.1577699615488]}"
3504254924,金平路薛平路口,,"{""type"":""Point"",""coordinates"":[120.763782103217,32.1578337675494]}"
3504258139,铁路涵洞东,,"{""type"":""Point"",""coordinates"":[120.768153485053,32.1578523237557]}"
3504254923,铁路涵洞东,,"{""type"":""Point"",""coordinates"":[120.768396209843,32.1578133100881]}"
3504258140,周金桥,,"{""type"":""Point"",""coordinates"":[120.772588018453,32.1578343759497]}"
3504254922,周金桥,,"{""type"":""Point"",""coordinates"":[120.772673987226,32.1578058571828]}"
3470732343,弥勒禅寺,,"{""type"":""Point"",""coordinates"":[120.769220863274,32.1662080884838]}"
3470732341,弥勒禅寺,,"{""type"":""Point"",""coordinates"":[120.769219605632,32.1662621550724]}"
3504254921,镇北环路德才路口,,"{""type"":""Point"",""coordinates"":[120.776533239518,32.1586687170435]}"
3504258141,镇北环路德才路口,,"{""type"":""Point"",""coordinates"":[120.776478352454,32.1587141945356]}"
3504254920,金观堂,,"{""type"":""Point"",""coordinates"":[120.780022745239,32.1594378007417]}"
3504258142,金观堂,,"{""type"":""Point"",""coordinates"":[120.780042508175,32.1595514174212]}"
3470732344,弥勒禅寺东,,"{""type"":""Point"",""coordinates"":[120.773391471643,32.1662351598036]}"
3470732342,弥勒禅寺东,,"{""type"":""Point"",""coordinates"":[120.773571404195,32.1662505965357]}"
3470732345,方池庙路口,,"{""type"":""Point"",""coordinates"":[120.777413049507,32.1661893818929]}"
3470732308,方池庙路口,,"{""type"":""Point"",""coordinates"":[120.777382596619,32.1662296086628]}"
3504258143,陆桥中心路口,,"{""type"":""Point"",""coordinates"":[120.780908573941,32.1639054759997]}"
3504254919,陆桥中心路口,,"{""type"":""Point"",""coordinates"":[120.780957711787,32.163924867464]}"
3453183135,谢家桥,,"{""type"":""Point"",""coordinates"":[120.805811939742,32.1448565025845]}"
3987786530,测震站,,"{""type"":""Point"",""coordinates"":[120.831898746098,32.1267277243297]}"
3987786531,测震站,,"{""type"":""Point"",""coordinates"":[120.832231482079,32.1272442787737]}"
3987786532,变电所,,"{""type"":""Point"",""coordinates"":[120.832409348505,32.1314004956818]}"
3987786533,变电所,,"{""type"":""Point"",""coordinates"":[120.832844941587,32.1328809224959]}"
3987786534,通刘路南窑路口,,"{""type"":""Point"",""coordinates"":[120.832978251575,32.1366736601284]}"
3987786535,通刘路南窑路口,,"{""type"":""Point"",""coordinates"":[120.833405939482,32.1385280193378]}"
3987786536,闻桥,,"{""type"":""Point"",""coordinates"":[120.833825183225,32.1444368738479]}"
3453190931,赵甸路口,,"{""type"":""Point"",""coordinates"":[120.810439610928,32.149764501788]}"
3453183138,赵甸路口,,"{""type"":""Point"",""coordinates"":[120.81098398999,32.1501523904726]}"
3468865322,赵甸路口,,"{""type"":""Point"",""coordinates"":[120.810590258401,32.1508044200267]}"
3468865324,金桥南路口,,"{""type"":""Point"",""coordinates"":[120.809334862791,32.1549102813176]}"
3468865323,金桥南路口,,"{""type"":""Point"",""coordinates"":[120.809406817846,32.1549187991942]}"
3453190930,金桥南路口,,"{""type"":""Point"",""coordinates"":[120.815348095472,32.1549365194171]}"
3453183143,金桥南路口,,"{""type"":""Point"",""coordinates"":[120.815610493366,32.1550512824938]}"
3468865325,金桥村,,"{""type"":""Point"",""coordinates"":[120.808420557495,32.1581597174106]}"
3468865326,金桥村,,"{""type"":""Point"",""coordinates"":[120.808479756472,32.1581731021676]}"
3468865327,朱季港中心路口,,"{""type"":""Point"",""coordinates"":[120.807298382042,32.1620091989856]}"
3468865328,朱季港中心路口,,"{""type"":""Point"",""coordinates"":[120.807232355869,32.1624393172517]}"
3468865330,大马桥,,"{""type"":""Point"",""coordinates"":[120.806137668864,32.1661290797263]}"
3468865329,大马桥,,"{""type"":""Point"",""coordinates"":[120.806153030055,32.1663233696663]}"
3468865321,朱季港,,"{""type"":""Point"",""coordinates"":[120.818776695417,32.1583494613682]}"
3468865320,朱季港,,"{""type"":""Point"",""coordinates"":[120.818684707931,32.1583973726057]}"
3453190929,朱季港,,"{""type"":""Point"",""coordinates"":[120.821073148609,32.1609443889845]}"
3453183147,朱季港,,"{""type"":""Point"",""coordinates"":[120.821262064313,32.1609414991818]}"
3468865318,锅厂村,,"{""type"":""Point"",""coordinates"":[120.823892780623,32.1635898888427]}"
3468865319,锅厂村,,"{""type"":""Point"",""coordinates"":[120.824123917145,32.1639498102043]}"
3453183150,刘桥国家粮库,,"{""type"":""Point"",""coordinates"":[120.825585206618,32.1659059689672]}"
3453190928,刘桥国家粮库,,"{""type"":""Point"",""coordinates"":[120.825479834235,32.165957906524]}"
3987786537,闻桥,,"{""type"":""Point"",""coordinates"":[120.834292397004,32.1462798944295]}"
3987786538,刘西,,"{""type"":""Point"",""coordinates"":[120.834459214152,32.1496247854006]}"
3987786539,刘西,,"{""type"":""Point"",""coordinates"":[120.834847376186,32.1512942947559]}"
3987786540,通刘路西环路口,,"{""type"":""Point"",""coordinates"":[120.835018774743,32.1547787864967]}"
3987786541,通刘路西环路口,,"{""type"":""Point"",""coordinates"":[120.835574472577,32.1562773142705]}"
4034260665,王东桥南路口,,"{""type"":""Point"",""coordinates"":[120.848364056772,32.1511940535646]}"
4034260669,王东桥南路口,,"{""type"":""Point"",""coordinates"":[120.847953077529,32.1516487887069]}"
4034260670,王东桥,,"{""type"":""Point"",""coordinates"":[120.847242599971,32.1538311663879]}"
4034260671,王东桥,,"{""type"":""Point"",""coordinates"":[120.846961157793,32.1545546592593]}"
3987786543,秀水华庭,,"{""type"":""Point"",""coordinates"":[120.836820795203,32.1587894072612]}"
3987786542,秀水华庭,,"{""type"":""Point"",""coordinates"":[120.836955003506,32.1591094979339]}"
4034258282,刘桥车站,,"{""type"":""Point"",""coordinates"":[120.835610764515,32.1671907874473]}"
3453190926,刘桥车站 / 刘桥大桥南,,"{""type"":""Point"",""coordinates"":[120.836336064275,32.1672213564163]}"
3989880448,刘桥车站,,"{""type"":""Point"",""coordinates"":[120.83606540188,32.167361806249]}"
3453183158,刘桥大桥南,,"{""type"":""Point"",""coordinates"":[120.837622092436,32.1669577937744]}"
3987786545,刘桥派出所,,"{""type"":""Point"",""coordinates"":[120.840386567891,32.1623004568029]}"
4034260677,刘桥派出所,,"{""type"":""Point"",""coordinates"":[120.841109082874,32.1623136128128]}"
4034260676,刘桥派出所,,"{""type"":""Point"",""coordinates"":[120.841064706099,32.1624698117688]}"
4034260673,王东桥中心路口,,"{""type"":""Point"",""coordinates"":[120.844679257308,32.158587192118]}"
4034260672,王东桥中心路口,,"{""type"":""Point"",""coordinates"":[120.844875269703,32.1583976007544]}"
3987786544,刘桥派出所,,"{""type"":""Point"",""coordinates"":[120.840494275894,32.1625671508075]}"
3989880446,刘桥派出所,,"{""type"":""Point"",""coordinates"":[120.840555810491,32.1627742240572]}"
3989880447,刘桥派出所,,"{""type"":""Point"",""coordinates"":[120.841075575714,32.162910117998]}"
3987786546,刘桥公交停车场,,"{""type"":""Point"",""coordinates"":[120.844538760798,32.16479588216]}"
3987786547,刘桥公交停车场,,"{""type"":""Point"",""coordinates"":[120.845190488536,32.165072302492]}"
3456718816,袁桥村,,"{""type"":""Point"",""coordinates"":[120.892547783853,32.0816492624869]}"
3456743297,袁桥村,,"{""type"":""Point"",""coordinates"":[120.892442770796,32.0826107236936]}"
3240919005,长林桥,,"{""type"":""Point"",""coordinates"":[120.89232131857,32.0881794949826]}"
3456743296,长林桥,,"{""type"":""Point"",""coordinates"":[120.892169054129,32.0891823659612]}"
3240919006,横港交警中队,,"{""type"":""Point"",""coordinates"":[120.892150818329,32.0925347535263]}"
3456743295,横港交警中队,,"{""type"":""Point"",""coordinates"":[120.89205038668,32.0926508888829]}"
3240919007,丝瓜桥,,"{""type"":""Point"",""coordinates"":[120.891881772901,32.0989079005653]}"
3456743294,丝瓜桥,,"{""type"":""Point"",""coordinates"":[120.891760590169,32.0990654257048]}"
3861904203,丁涧店村,,"{""type"":""Point"",""coordinates"":[120.888498537878,32.1036041638093]}"
3456743293,横港镇 / 横港街,,"{""type"":""Point"",""coordinates"":[120.89150789408,32.1049751617088]}"
3240919008,横港镇 / 横港街,,"{""type"":""Point"",""coordinates"":[120.891615602083,32.1055830755427]}"
3456718846,太阳殿村,,"{""type"":""Point"",""coordinates"":[120.891354282166,32.1108132196939]}"
3456743192,太阳殿村,,"{""type"":""Point"",""coordinates"":[120.891272535476,32.1110962712521]}"
3456718847,普昭禅寺,,"{""type"":""Point"",""coordinates"":[120.891092243598,32.1166472523416]}"
3456743191,普昭禅寺,,"{""type"":""Point"",""coordinates"":[120.891011664717,32.1170158043535]}"
3456718857,尖子桥,,"{""type"":""Point"",""coordinates"":[120.890786906233,32.1234070995208]}"
3456743190,尖子桥,,"{""type"":""Point"",""coordinates"":[120.890713154548,32.1237874163937]}"
3458692908,永护村,,"{""type"":""Point"",""coordinates"":[120.937202138311,32.0803872912475]}"
3458698742,包家桥,,"{""type"":""Point"",""coordinates"":[120.93699929872,32.0885694720736]}"
3458692909,包家桥,,"{""type"":""Point"",""coordinates"":[120.937127488311,32.0885717553069]}"
3877443008,225省道龙盛大道口,,"{""type"":""Point"",""coordinates"":[120.923695159531,32.0946598701987]}"
3877443007,龙盛大道225省道口,,"{""type"":""Point"",""coordinates"":[120.925553055201,32.0953005005298]}"
3877443009,龙盛大道洋兴公路口,,"{""type"":""Point"",""coordinates"":[120.934555791316,32.0946951818474]}"
3458692910,洋兴公路双云路口,,"{""type"":""Point"",""coordinates"":[120.937033794027,32.0955273608232]}"
3458698741,洋兴公路双云路口,,"{""type"":""Point"",""coordinates"":[120.936945848961,32.0958590126636]}"
3472528423,横港东,,"{""type"":""Point"",""coordinates"":[120.893933704673,32.1068535255342]}"
3472528450,横港东,,"{""type"":""Point"",""coordinates"":[120.893896244926,32.10694285814]}"
3472528449,任渡桥,,"{""type"":""Point"",""coordinates"":[120.901207183866,32.1070697802949]}"
3240919009,任渡桥,,"{""type"":""Point"",""coordinates"":[120.901931944637,32.1069646966768]}"
3240919010,海平路谢东路口,,"{""type"":""Point"",""coordinates"":[120.911797243087,32.1068285671756]}"
3472528448,海平路谢东路口,,"{""type"":""Point"",""coordinates"":[120.912006550548,32.1069283244767]}"
3240919011,庵西十大队,,"{""type"":""Point"",""coordinates"":[120.918171868006,32.1065733523488]}"
3472528447,庵西十大队,,"{""type"":""Point"",""coordinates"":[120.918626146045,32.1066637505265]}"
3472528446,海平路蒋桥路口,,"{""type"":""Point"",""coordinates"":[120.926400346177,32.106779411364]}"
3240919012,海平路蒋桥路口,,"{""type"":""Point"",""coordinates"":[120.926539854541,32.106658424037]}"
3240919013,海平路西竖路口,,"{""type"":""Point"",""coordinates"":[120.931660880481,32.1067568879493]}"
3458692911,阚庵桥,,"{""type"":""Point"",""coordinates"":[120.936936596313,32.1026681873892]}"
3458698740,阚庵桥,,"{""type"":""Point"",""coordinates"":[120.93682179162,32.1029312509993]}"
3472528445,海平路西竖路口,,"{""type"":""Point"",""coordinates"":[120.932199689989,32.1068507862025]}"
3472504570,海平路S225东,,"{""type"":""Point"",""coordinates"":[120.936961838973,32.1068240777141]}"
3472504549,海平路S225东,,"{""type"":""Point"",""coordinates"":[120.937185429647,32.1069099861862]}"
3458698739,S225海平路北,,"{""type"":""Point"",""coordinates"":[120.935956354675,32.1079078577695]}"
3240919023,S225海平路北,,"{""type"":""Point"",""coordinates"":[120.936028130066,32.1081630688664]}"
3458698738,S225庵东路口,,"{""type"":""Point"",""coordinates"":[120.936834996855,32.1142058239795]}"
3240919024,S225庵东路口,,"{""type"":""Point"",""coordinates"":[120.937006395411,32.114355257584]}"
4034260652,羌渡桥,,"{""type"":""Point"",""coordinates"":[120.860491492771,32.1336159160824]}"
4034260653,羌渡桥,,"{""type"":""Point"",""coordinates"":[120.860388186513,32.1339758797315]}"
4034260650,羌渡路西南横路口,,"{""type"":""Point"",""coordinates"":[120.861758386816,32.1300683116201]}"
4034260651,羌渡路西南横路口,,"{""type"":""Point"",""coordinates"":[120.861744193434,32.1301080978923]}"
4034260648,新中校桥,,"{""type"":""Point"",""coordinates"":[120.865044334294,32.1309264132225]}"
4034260649,新中校桥,,"{""type"":""Point"",""coordinates"":[120.865420009745,32.1310650171745]}"
4034260654,新中三十组路口,,"{""type"":""Point"",""coordinates"":[120.858332302154,32.1377145644102]}"
4034260655,新中三十组路口,,"{""type"":""Point"",""coordinates"":[120.858369492406,32.1377243009625]}"
4034260657,时三官殿,,"{""type"":""Point"",""coordinates"":[120.85672225167,32.1423876096681]}"
4034260656,时三官殿,,"{""type"":""Point"",""coordinates"":[120.856669879889,32.1423966611552]}"
4034260658,慎修中心路口,,"{""type"":""Point"",""coordinates"":[120.855834446675,32.1449171991315]}"
4034260659,慎修中心路口,,"{""type"":""Point"",""coordinates"":[120.855796807264,32.1453022181414]}"
4034260646,新中村村部,,"{""type"":""Point"",""coordinates"":[120.871660156867,32.1325599029463]}"
4034260647,新中村村部,,"{""type"":""Point"",""coordinates"":[120.871688453798,32.1326018941933]}"
4034260645,新中高架桥东,,"{""type"":""Point"",""coordinates"":[120.879635399959,32.1343210083798]}"
4034260644,新中高架桥东,,"{""type"":""Point"",""coordinates"":[120.88014501422,32.1346741990741]}"
3456743189,陈坝桥,,"{""type"":""Point"",""coordinates"":[120.890376196485,32.1309360744269]}"
3456718867,陈坝桥,,"{""type"":""Point"",""coordinates"":[120.89041823764,32.1313884002196]}"
4034260642,西南横路玉龙路口,,"{""type"":""Point"",""coordinates"":[120.883175840157,32.1364621917148]}"
4034260643,西南横路玉龙路口,,"{""type"":""Point"",""coordinates"":[120.883540196836,32.1367399911269]}"
3456718880,野家渡,,"{""type"":""Point"",""coordinates"":[120.890003215979,32.1390401712196]}"
3456743188,野家渡,,"{""type"":""Point"",""coordinates"":[120.889893262188,32.1392604572576]}"
3456743187,英雄南,,"{""type"":""Point"",""coordinates"":[120.8885538741,32.1457782034412]}"
4034260662,博士路口,,"{""type"":""Point"",""coordinates"":[120.854920590536,32.1488712867447]}"
4034260661,博士路口,,"{""type"":""Point"",""coordinates"":[120.8548444134,32.1489712262605]}"
4034260663,闻桥村二组,,"{""type"":""Point"",""coordinates"":[120.85383057477,32.1529341124321]}"
4034260664,闻桥村二组,,"{""type"":""Point"",""coordinates"":[120.853883665204,32.1529827870573]}"
3456735697,英雄北,,"{""type"":""Point"",""coordinates"":[120.887403311884,32.1498966122959]}"
3456743186,英雄北,,"{""type"":""Point"",""coordinates"":[120.887179811041,32.1502914976007]}"
3456718891,英雄南,,"{""type"":""Point"",""coordinates"":[120.888595196603,32.1461671739233]}"
3686806205,英雄街,,"{""type"":""Point"",""coordinates"":[120.889122417843,32.1469235091169]}"
3456743185,英雄小学 / 万愿楼村村部,,"{""type"":""Point"",""coordinates"":[120.88643564666,32.1555196877477]}"
3456735703,英雄小学 / 万愿楼村村部,,"{""type"":""Point"",""coordinates"":[120.886421273615,32.1562274245827]}"
3456743184,英雄二桥,,"{""type"":""Point"",""coordinates"":[120.885363956526,32.1633785589041]}"
3456735709,英雄二桥,,"{""type"":""Point"",""coordinates"":[120.88543707939,32.1633458593736]}"
3686806204,严园中心路口,,"{""type"":""Point"",""coordinates"":[120.895594240476,32.1479274081365]}"
3686806206,严园中心路口,,"{""type"":""Point"",""coordinates"":[120.896107358166,32.1479718261725]}"
3686806203,东纵路口,,"{""type"":""Point"",""coordinates"":[120.904471392114,32.1495049957308]}"
3686806207,东纵路口,,"{""type"":""Point"",""coordinates"":[120.904983162331,32.1495456862077]}"
3686806202,玉德路口,,"{""type"":""Point"",""coordinates"":[120.910422012219,32.1508576591404]}"
3686806208,玉德路口,,"{""type"":""Point"",""coordinates"":[120.911091436768,32.1509350079117]}"
3686806201,通富路口,,"{""type"":""Point"",""coordinates"":[120.915985907594,32.1518224225506]}"
3686806209,通富路口,,"{""type"":""Point"",""coordinates"":[120.916125415958,32.1517841668526]}"
3686806200,跃林桥,,"{""type"":""Point"",""coordinates"":[120.92098736777,32.1527143157543]}"
3686806210,跃林桥,,"{""type"":""Point"",""coordinates"":[120.921242668974,32.1526876206892]}"
3686857569,静室路口,,"{""type"":""Point"",""coordinates"":[120.92631114347,32.1538705620269]}"
3686806211,静室路口,,"{""type"":""Point"",""coordinates"":[120.926533656165,32.1538424222865]}"
