324346379,,,"{""type"":""LineString"",""coordinates"":[[119.884497089403,31.5011993746835],[119.882021781637,31.4991118861232],[119.880922513224,31.4982069919979],[119.880182391262,31.4975155624232],[119.87959453374,31.4969030987667],[119.878892590177,31.4960724825664],[119.878283083256,31.4952976222185],[119.877794489573,31.4946484534315]]}"
505148263,,,"{""type"":""LineString"",""coordinates"":[[120.264587042191,30.1131253020005],[120.264721160663,30.1125591231542]]}"
352029016,,,"{""type"":""LineString"",""coordinates"":[[121.316448573047,31.202395566985],[121.316462137608,31.202028901384],[121.31649986685,31.2013174646394]]}"
97666197,,,"{""type"":""LineString"",""coordinates"":[[121.479614249342,31.318436470262],[121.479590893144,31.3214471768923],[121.479540138331,31.3218040166018]]}"
164903402,,,"{""type"":""LineString"",""coordinates"":[[121.534667142203,31.3347758715912],[121.534373033779,31.3350573131516],[121.533728043405,31.3356775097803],[121.532907342561,31.3364587537555],[121.532593561032,31.3367566099451],[121.53248764966,31.3368489896743],[121.532354878661,31.336965078026],[121.532101194425,31.3371489162595],[121.531913087205,31.3372472035818],[121.531796845207,31.3372946208481],[121.531662277577,31.3373375112027],[121.531480099238,31.3373712710387],[121.531258305194,31.3373847749697],[121.530994200501,31.3373780997313],[121.530843642859,31.3373510151385],[121.530690569934,31.3373154905758],[121.530600738406,31.3372946208481],[121.530376249417,31.3371998630186],[121.530180865842,31.337073570249],[121.529980182208,31.3368998598685],[121.529758388164,31.3366720563261],[121.529582947189,31.3364971175629]]}"
86097331,,,"{""type"":""LineString"",""coordinates"":[[120.269746875351,30.1733077693016],[120.27013530688,30.1739903998244],[120.270676092681,30.1745616624159],[120.271706011154,30.1754298882352],[120.272718771806,30.1764093123297],[120.27285890899,30.1765960789812]]}"
49507834,沪杭线,,"{""type"":""LineString"",""coordinates"":[[121.147098984169,30.9940665813712],[121.143150798664,30.9932571737614],[121.1417023551,30.9929353647556],[121.140543708046,30.992466317907],[121.13917036364,30.9917856529782],[121.137689760389,30.9909488111841],[121.132679496723,30.9880976259886],[121.130737608573,30.9873617901328],[121.128125936548,30.9865642624132]]}"
481992278,镇坪路,,"{""type"":""Polygon"",""coordinates"":[[[121.426565138553,31.2491103618373],[121.426780105401,31.2492118129495],[121.427593979048,31.2479526133787],[121.427379191864,31.2478511609136],[121.42670249096,31.2488980898162],[121.426565138553,31.2491103618373]]]}"
130800062,,,"{""type"":""LineString"",""coordinates"":[[121.445751446223,31.0363749143932],[121.448904263376,31.0367550746887]]}"
98885376,,,"{""type"":""LineString"",""coordinates"":[[121.475124110225,31.3563103938003],[121.474765772259,31.3561433928493],[121.474504632005,31.3560248733907],[121.47426217671,31.3559409507841],[121.473285438502,31.3556028815362],[121.472990072436,31.3554995503935],[121.472730279656,31.3554338848125],[121.472161735913,31.355340986348]]}"
97546549,,,"{""type"":""LineString"",""coordinates"":[[121.468703761058,31.328331488955],[121.468475678808,31.3287252883351],[121.465148049501,31.336139489544]]}"
466139732,,,"{""type"":""LineString"",""coordinates"":[[118.991635207879,32.1230985235939],[118.992987441876,32.1231268249798]]}"
344075478,,,"{""type"":""Polygon"",""coordinates"":[[[120.174893854333,30.2475180225644],[120.175070912275,30.2477637089989],[120.178053498681,30.2462806568781],[120.177915068296,30.2460768722359],[120.174893854333,30.2475180225644]]]}"
524571275,,,"{""type"":""LineString"",""coordinates"":[[120.250350451736,30.3673594770123],[120.250670790967,30.3677499555172],[120.250841470871,30.3679962708504]]}"
513237662,大连路,,"{""type"":""Polygon"",""coordinates"":[[[121.507637553956,31.2608609165582],[121.507813174594,31.2609741037782],[121.508594888554,31.2600877996782],[121.509201610697,31.2606568874206],[121.5093739974,31.2605226595051],[121.508737630853,31.2599259265698],[121.509140615089,31.2594691019596],[121.508965084283,31.2593559129348],[121.50858698338,31.2597845561375],[121.507954210093,31.2591911205298],[121.507781913222,31.2593252735486],[121.508444151249,31.2599465062783],[121.507637553956,31.2608609165582]]]}"
485353627,世博大道,,"{""type"":""Point"",""coordinates"":[121.479592869438,31.1849308099144]}"
132512126,,,"{""type"":""LineString"",""coordinates"":[[121.339315817425,31.2348754830562],[121.338787338544,31.2354894261012],[121.338546859542,31.2357687062662],[121.338498260685,31.2358352233675],[121.33842154456,31.2359611909598],[121.338366477833,31.2360804759702],[121.338309794139,31.2362354771302],[121.338281407376,31.2363784958144],[121.33826990894,31.2365931770526],[121.338082789866,31.2388939609066]]}"
387790268,,,"{""type"":""LineString"",""coordinates"":[[120.147465503931,30.3675520037269],[120.148101690815,30.3654555038069],[120.148424275834,30.3644033227803],[120.148790968133,30.3629928786399],[120.149069266208,30.3616434155988],[120.149369662839,30.3597335176461],[120.149674551046,30.3576061543727],[120.149860053152,30.3565463699132],[120.149983840998,30.3558944634417],[120.15016494136,30.3550938760435],[120.15043883769,30.354076001254],[120.150650929928,30.3534926040753],[120.15092491609,30.3527758719261],[120.151185607186,30.3521506068211],[120.151516905862,30.3514300663895],[120.151883598161,30.350820064108],[120.152387283541,30.3499698995464],[120.153058774216,30.3490167017917],[120.153500565673,30.3484790898218],[120.153999849308,30.3478614719637],[120.154587437335,30.3472133062417],[120.155175115194,30.3466108749525],[120.155957098649,30.3459169619191],[120.156686081502,30.3453297949307],[120.157379670733,30.3448113113025],[120.158082153285,30.3443308122105],[120.159071917065,30.3437283631783],[120.162562051607,30.3419210713601],[120.164525050166,30.3409244572095]]}"
4714975265,太仓,,"{""type"":""Point"",""coordinates"":[121.190797082007,31.5150446762187]}"
4571438520,博兴路,,"{""type"":""Point"",""coordinates"":[121.582631518988,31.2661444802553]}"
352780089,,,"{""type"":""LineString"",""coordinates"":[[120.276737295398,30.1841593261257],[120.276898812486,30.1843408754376],[120.277748439081,30.1850902093048],[120.278254729576,30.1854675918713]]}"
346866241,沪宁城际铁路,,"{""type"":""LineString"",""coordinates"":[[121.236552950667,31.2978259091806],[121.238676478167,31.2972954254543],[121.239811409697,31.2970233892323],[121.243528818006,31.2960895252789],[121.245351948875,31.2956760921699],[121.247158281248,31.2952780862476],[121.250863652132,31.2945414062421]]}"
317330863,,,"{""type"":""LineString"",""coordinates"":[[121.412865471144,29.5309158714668],[121.415049904421,29.5347014748286]]}"
343935934,,,"{""type"":""LineString"",""coordinates"":[[121.214109172114,30.0822206063288],[121.211751363988,30.0835481019641]]}"
375788582,长乐明洞,,"{""type"":""LineString"",""coordinates"":[[119.057107210563,31.7338547024589],[119.056242851596,31.7351510020068]]}"
454923132,京沪线,,"{""type"":""LineString"",""coordinates"":[[121.344359678083,31.2752025910987],[121.349123444034,31.2742887804658]]}"
71899969,,,"{""type"":""LineString"",""coordinates"":[[121.429530836632,31.156741464653],[121.432999142113,31.1580474644918],[121.433253814496,31.1581221078849],[121.433467883028,31.1581627735193],[121.434329277554,31.158265859671]]}"
524578319,,,"{""type"":""LineString"",""coordinates"":[[120.263754393754,30.3825794661852],[120.263697979554,30.3823298553126],[120.263625665174,30.3820704019198],[120.263546343934,30.3818290817481],[120.263478790625,30.3817023767951],[120.263199055245,30.381312264],[120.262693213909,30.380708880277],[120.262299212825,30.3802283250222],[120.261599874376,30.3794378564732],[120.261047410477,30.3787802902651],[120.260282764507,30.3778934019752],[120.259539049283,30.377010458095],[120.258776738933,30.3761155712609],[120.258126358667,30.3753573096499],[120.257557545429,30.3746936709135],[120.25701568165,30.3740557581723],[120.256817333635,30.3737869826109],[120.256568679965,30.3734258239744],[120.256319936463,30.3730700116611],[120.256087093141,30.3727766650967],[120.255652667869,30.3722660772202],[120.255249683633,30.3718071038751],[120.254887932068,30.3713582038485]]}"
2933008044,火车东站,,"{""type"":""Point"",""coordinates"":[120.20828405378,30.2933977216185]}"
387686917,,,"{""type"":""LineString"",""coordinates"":[[120.199773774105,30.3024211833368],[120.200157714057,30.3019766961323]]}"
260239607,,,"{""type"":""LineString"",""coordinates"":[[121.378264612188,29.9935993799043],[121.377822371574,29.9936753140444]]}"
5023521524,香积寺路（在建）,,"{""type"":""Point"",""coordinates"":[120.144281694901,30.3020074093245]}"
3740892266,兴宁桥东,,"{""type"":""Point"",""coordinates"":[121.550778965813,29.8579562530364]}"
385944538,,,"{""type"":""LineString"",""coordinates"":[[118.898035606176,32.1292426094265],[118.898173856898,32.1293389949858],[118.898401489991,32.1295644774592]]}"
425654892,京沪线,,"{""type"":""LineString"",""coordinates"":[[121.392122652582,31.2661827191306],[121.391974250897,31.2662093634783]]}"
285979170,,,"{""type"":""LineString"",""coordinates"":[[120.306220542012,32.0616716136451],[120.306094508377,32.0611406802745],[120.305399931,32.0578950984378]]}"
5026336513,勾阳路（在建）,,"{""type"":""Point"",""coordinates"":[120.094497780507,30.3502309885281]}"
97667359,,,"{""type"":""LineString"",""coordinates"":[[121.479524597476,31.3339663771332],[121.481733015771,31.3327083091777],[121.482540331716,31.332200504113]]}"
108731282,,,"{""type"":""LineString"",""coordinates"":[[121.756591082242,31.2048938803707],[121.756620277489,31.2052142805428],[121.75664210655,31.2055231545015],[121.756634560702,31.2056925737445],[121.756615516418,31.2058155081526],[121.756592429715,31.2059037134919],[121.755880874178,31.2087361521943]]}"
316636409,,,"{""type"":""LineString"",""coordinates"":[[120.848941404005,32.0710293603625],[120.851361195886,32.0711232192141],[120.852150365863,32.0711390526524],[120.853425254914,32.0710757188828],[120.859136653659,32.0707869102471],[120.859781194875,32.0707432919948],[120.860649775924,32.0706444086548],[120.86109803525,32.0705810745425],[120.86283070577,32.0703893211154]]}"
425689951,,,"{""type"":""LineString"",""coordinates"":[[119.509792716406,32.124463522912],[119.508232252926,32.1261881158059]]}"
331784383,,,"{""type"":""LineString"",""coordinates"":[[121.592590152397,31.164376185143],[121.592820300772,31.164041503033]]}"
97560777,,,"{""type"":""LineString"",""coordinates"":[[121.439528277261,31.4095264626871],[121.441120091944,31.4096030539776],[121.44133083671,31.4096132508114],[121.442366684064,31.4096630849454],[121.442873962705,31.4096591748835],[121.44336794628,31.4096219909537],[121.443726284246,31.4095892537497],[121.444010511202,31.4095741501646],[121.444303182322,31.4095802069325],[121.444525605186,31.4095927804748],[121.444724761685,31.4096196909163],[121.444925535151,31.4096647716387],[121.445303546222,31.4097525563165],[121.447677164697,31.4102991195067]]}"
3740821500,明楼,,"{""type"":""Point"",""coordinates"":[121.584645092698,29.8812435924581]}"
387828143,,,"{""type"":""LineString"",""coordinates"":[[121.286422564339,31.2525901264913],[121.286594142558,31.2522735731239]]}"
4625473969,集散中心（在建）,,"{""type"":""Point"",""coordinates"":[120.442586419108,31.2290043791956]}"
407172180,,,"{""type"":""LineString"",""coordinates"":[[121.293547911341,31.2456899901565],[121.293443886431,31.2458799969887],[121.293324859656,31.2460944262285]]}"
500928905,,,"{""type"":""LineString"",""coordinates"":[[119.9587213779,30.6711137619127],[119.95841460323,30.6702420547445],[119.953880267002,30.6559104540162],[119.953536930901,30.6546325912344],[119.953384396965,30.6533394102867],[119.953430211045,30.6520385613004],[119.953651376268,30.6507548512463],[119.954048162129,30.6495131656884],[119.954597481925,30.6483250214406],[119.955306971336,30.6472054135885],[119.956176810026,30.6461657826796],[119.95715327874,30.645216023859],[119.961975075859,30.6408023709226],[119.965042463228,30.6379168133479]]}"
384268782,,,"{""type"":""LineString"",""coordinates"":[[119.396254018826,32.1931941997137],[119.397385896083,32.1934189160667],[119.398423899394,32.1935914060167]]}"
407178255,,,"{""type"":""LineString"",""coordinates"":[[121.297222110684,31.2381089893715],[121.297042986617,31.2384467122688],[121.296927642934,31.2386174550435],[121.296679618084,31.2389499532453],[121.296442193355,31.2392700075816],[121.293682838297,31.2428049728397],[121.293365014349,31.2431965950708],[121.293263774217,31.243329004338],[121.293041171689,31.2436574921883]]}"
1914416024,金沙江路,,"{""type"":""Point"",""coordinates"":[121.407220368067,31.2331479259269]}"
387961904,,,"{""type"":""LineString"",""coordinates"":[[120.20761930047,30.2956955686075],[120.210579608657,30.2922658812962],[120.210892402039,30.2918426788734],[120.211226485493,30.2913467943857],[120.211425282666,30.2910248908657],[120.211599286336,30.2906458190287],[120.211905791511,30.2900305513693],[120.21214609085,30.289476714094]]}"
128613142,,,"{""type"":""LineString"",""coordinates"":[[121.359657448382,31.0154784657791],[121.359994136951,31.0155057965673],[121.360280430032,31.01554760111],[121.360599152294,31.0156186610916],[121.36270363551,31.016188755776]]}"
384128009,,,"{""type"":""LineString"",""coordinates"":[[121.316358651687,31.2024000235154],[121.316400962337,31.2032759581761],[121.316364580568,31.2037998246963]]}"
2356329718,南京西路,,"{""type"":""Point"",""coordinates"":[121.457979673196,31.2304734567909]}"
384262510,,,"{""type"":""LineString"",""coordinates"":[[119.16836409749,32.1634644901725],[119.170043138587,32.1634410682065],[119.173007129867,32.1633966577089]]}"
71534154,,,"{""type"":""LineString"",""coordinates"":[[121.482645434605,31.3604162072145],[121.482000803557,31.3601869264565],[121.4818311118,31.3601265570237],[121.480312689475,31.359586682279],[121.479834606081,31.3594166954999],[121.474034363954,31.3573575758234],[121.473780500055,31.3572662134726],[121.473080532786,31.3570107666304],[121.472907337599,31.3569375077232],[121.472619786876,31.3567514835403],[121.472408143795,31.3565719027324],[121.472267647285,31.3564086611024],[121.47151800318,31.355254761762],[121.47140158152,31.3550757150827],[121.4712963888,31.3549489093234],[121.470969671531,31.3546656094503]]}"
385944589,,,"{""type"":""LineString"",""coordinates"":[[118.931157389017,32.1574358729049],[118.930845314287,32.1576378624522],[118.928932890878,32.1588757991525]]}"
187247157,,,"{""type"":""LineString"",""coordinates"":[[120.132681390311,30.3760331113707],[120.130426708779,30.3761469587008],[120.129418888862,30.3761847011152],[120.127860581339,30.3762270935016],[120.126403873274,30.3762367809731]]}"
513016848,,,"{""type"":""LineString"",""coordinates"":[[120.2698190999,30.0403564940107],[120.274490159714,30.0418365790572],[120.275798735589,30.0422999710756]]}"
97658086,,,"{""type"":""LineString"",""coordinates"":[[121.443077970106,31.303977183767],[121.443728889361,31.3040266133963]]}"
102671793,,,"{""type"":""LineString"",""coordinates"":[[119.997907417729,30.478674287684],[119.998190117549,30.4786804037397]]}"
437710665,,,"{""type"":""LineString"",""coordinates"":[[119.990482931737,31.7681664101687],[119.990118575058,31.7682802829103],[119.989732299486,31.7684185949518],[119.989005292927,31.7686087641246],[119.984002664941,31.7699371116263]]}"
385355136,,,"{""type"":""LineString"",""coordinates"":[[119.607705039956,32.0631384019368],[119.608064276238,32.0628384533714]]}"
153934278,,,"{""type"":""LineString"",""coordinates"":[[120.315142160256,32.1365702840839],[120.315408959895,32.1354472886425]]}"
385944594,,,"{""type"":""LineString"",""coordinates"":[[118.930917089678,32.1576707161315],[118.93046936934,32.1580296722254],[118.929887979689,32.1585304592443],[118.929528204417,32.158840284186],[118.92858093095,32.1596508128875]]}"
108727342,,,"{""type"":""LineString"",""coordinates"":[[121.364293294237,31.3270596100623],[121.364134472095,31.3269874788591],[121.364024518304,31.3269280089425],[121.363906749171,31.3268505061561],[121.363761581421,31.3267334077657],[121.363627462949,31.3266011923044],[121.363509514152,31.3264586940631],[121.363415460542,31.3263010786328],[121.363353566619,31.3261693997165],[121.363280892912,31.3260025754636],[121.363238672094,31.3258349835522],[121.363219448147,31.3256610989552],[121.363229868604,31.3254671090521],[121.363251877328,31.3252870081],[121.363446901577,31.3238415070662],[121.363594943935,31.3233588243349],[121.36365045982,31.3231777217495],[121.363745501577,31.322868004826],[121.363815210843,31.3226395534096],[121.363854197726,31.3224658931276],[121.363863360542,31.3222765777315],[121.363863450374,31.32221902332],[121.363790776667,31.3193016592213]]}"
384128015,,,"{""type"":""LineString"",""coordinates"":[[118.893248034869,32.087325786396],[118.893154340585,32.087481809333],[118.892999560861,32.087739665193],[118.892524262245,32.0885346147042],[118.891918887575,32.089512062053],[118.891249552856,32.0906028209773],[118.890978980293,32.0910379945364],[118.890694214348,32.0914893764632],[118.890351776562,32.0920629806614],[118.890092253276,32.0925094107322],[118.889823836669,32.0929659604698],[118.889491370182,32.0935031017474],[118.889238584261,32.0939330103643]]}"
203556673,,,"{""type"":""LineString"",""coordinates"":[[119.540003508569,32.1665441220775],[119.540111216571,32.166336981353],[119.540319985043,32.1659757006435],[119.540641132757,32.1656088673228],[119.540940990399,32.1653438551844],[119.541329152433,32.1650923020598],[119.544276255386,32.1632506504411]]}"
5014435537,江汉路（在建）,,"{""type"":""Point"",""coordinates"":[120.200300636019,30.2051634013115]}"
5023274027,汽车西站（在建）,,"{""type"":""Point"",""coordinates"":[120.08678969638,30.264867127168]}"
513016845,,,"{""type"":""LineString"",""coordinates"":[[120.177016573349,30.0274953172566],[120.178088532977,30.027446008007],[120.186564407178,30.0268514951864],[120.195246534567,30.0263690536561],[120.200564740712,30.0260784054167],[120.202728961895,30.0259374753241]]}"
97666215,江湾镇,,"{""type"":""Polygon"",""coordinates"":[[[121.480423092423,31.3068033042052],[121.480482560895,31.3075035850315],[121.480521008789,31.3082030163951],[121.480584160354,31.3082012511299],[121.480665817213,31.3081985648567],[121.480710373651,31.3081981043527],[121.480697707406,31.3074909978289],[121.480631411738,31.3067821974577],[121.480576345011,31.3067877235884],[121.480488579608,31.3067965500465],[121.480423092423,31.3068033042052]]]}"
286820868,新长铁路,,"{""type"":""LineString"",""coordinates"":[[120.332255695239,32.3333954926146],[120.332146909258,32.3332839148843]]}"
414035316,上海轨道交通11号线,,"{""type"":""LineString"",""coordinates"":[[121.654159244666,31.1383886072758],[121.653626004713,31.1380163884713],[121.653267936241,31.1377834145866],[121.652952088587,31.1376015715362],[121.652623664519,31.1374397193948],[121.652051347851,31.1371815242905],[121.651635517706,31.1370192100935]]}"
347271151,沪杭客运专线,,"{""type"":""LineString"",""coordinates"":[[121.355045587545,31.1157987163399],[121.348812357451,31.1242609528169],[121.338843932407,31.137739895309]]}"
364714569,,,"{""type"":""LineString"",""coordinates"":[[121.317709897538,31.1836720604047],[121.317739092785,31.1841712124205]]}"
256267087,,,"{""type"":""LineString"",""coordinates"":[[118.911041235196,31.8977351530544],[118.910613906616,31.8979393177149],[118.910189003486,31.8982688630794],[118.909619741091,31.8986807740597],[118.906585052398,31.9003287046057]]}"
601661256,新天地,,"{""type"":""Point"",""coordinates"":[121.469805095597,31.2180290901149]}"
434331621,,,"{""type"":""LineString"",""coordinates"":[[120.052181830565,31.7362343574329],[120.05230669639,31.7365651679541],[120.052341461191,31.7367156748903],[120.052352240975,31.736895977294],[120.05234020355,31.7371148608844],[120.052309391335,31.7372769031675],[120.052267799338,31.7374388687683],[120.052172577918,31.7376589734539],[120.052066576714,31.7378197924093],[120.051935153188,31.7379874869373],[120.051771569975,31.7381437214293],[120.051607986762,31.7383011016292],[120.051441708603,31.7384060725459],[120.050411700298,31.7390436116937],[120.048670855109,31.7401419717226]]}"
384268798,,,"{""type"":""LineString"",""coordinates"":[[119.422493808275,32.1984187874124],[119.423094601537,32.198585718717],[119.423749114053,32.1987366103658],[119.424654256533,32.1989023248354],[119.426375877775,32.1991749928952],[119.429727042942,32.199750656567]]}"
407184425,,,"{""type"":""LineString"",""coordinates"":[[121.295050074159,31.2440094805901],[121.295217789623,31.243812250506],[121.295321006049,31.2437091039234],[121.295429702198,31.2436058804249],[121.295579900514,31.2434705530186],[121.295736207373,31.2433327677077],[121.295905180478,31.2431601133665],[121.296023758095,31.2430243244992],[121.296129579636,31.2428920684125],[121.29637140611,31.2425854670625],[121.297458816762,31.2412002955019],[121.29761566261,31.2410019842765],[121.297771160986,31.2407807077818],[121.29792010166,31.2405639623059],[121.298055567605,31.2403460642444],[121.298194986137,31.2400926812699],[121.298303682287,31.2398816946856],[121.298602641613,31.2392865978416],[121.298671093238,31.2391638605713],[121.298740892335,31.2390458083655],[121.298876987101,31.2388634684942],[121.298972837342,31.2387259068841],[121.299103003226,31.2385492501395]]}"
385944638,,,"{""type"":""LineString"",""coordinates"":[[118.908460016059,32.1358579826791],[118.908190341811,32.1356581508608]]}"
425689956,,,"{""type"":""LineString"",""coordinates"":[[119.496344577277,32.1424832207092],[119.49671621031,32.1416866110972],[119.497084070419,32.1409131940951],[119.497735708326,32.1396747852528]]}"
97546547,,,"{""type"":""LineString"",""coordinates"":[[121.464227545829,31.3386097882862],[121.464154063639,31.3387723702778]]}"
454885891,沪杭铁路外环线,,"{""type"":""LineString"",""coordinates"":[[121.36203124652,31.0948774044179],[121.362151890263,31.0953504084808],[121.362249986292,31.0958461794421],[121.36231277853,31.096387255301],[121.362320683705,31.0969525585895],[121.36232158202,31.0973070925726],[121.362303975041,31.0976828556123]]}"
97669064,,,"{""type"":""LineString"",""coordinates"":[[121.490635589731,31.3357972058012],[121.49136960315,31.336741187739],[121.491481533234,31.3368835936857],[121.491635953631,31.3370574575505],[121.491852986604,31.3372760529246]]}"
513016855,,,"{""type"":""LineString"",""coordinates"":[[119.905017305438,29.9199691779459],[119.90687645875,29.9252984092892],[119.907603914467,29.9281671645731],[119.908362451893,29.9317835095291]]}"
2668561281,无锡东站站,,"{""type"":""Point"",""coordinates"":[120.454864772075,31.5981564112096]}"
343891099,,,"{""type"":""LineString"",""coordinates"":[[121.147758796745,31.2904474576329],[121.146539962568,31.2905961515578]]}"
128683067,,,"{""type"":""LineString"",""coordinates"":[[121.322569244236,30.9486073768007],[121.322374309819,30.9489271010537]]}"
407172174,,,"{""type"":""LineString"",""coordinates"":[[121.298265234392,31.2371803027845],[121.298004543297,31.2375195651658],[121.297827575186,31.2377626627721],[121.297681329458,31.2379701977375],[121.297531131142,31.2381616794459],[121.297383717604,31.238325663673],[121.297240166822,31.2384758990898],[121.296880661045,31.2388634684942],[121.296781487038,31.2389713055962],[121.29667288072,31.2391054105386],[121.296056007614,31.2399114955131],[121.295131910681,31.2410603563303],[121.29373179648,31.2428949869577],[121.293608457791,31.2430463671623],[121.293486376744,31.2431760117109],[121.293314798525,31.2433445186367],[121.293168552796,31.2435118732121],[121.293041171689,31.2436574921883],[121.292919090642,31.2438226189202],[121.29266154365,31.2441666192174],[121.292579796959,31.2443030976664],[121.292492660377,31.2444613110408],[121.292389354119,31.2446389551594],[121.292265206947,31.2448765046842],[121.29215785827,31.24508517605],[121.292074674275,31.2452400088301],[121.291801047439,31.2456492853287],[121.291654981374,31.24587400648],[121.291401476801,31.2462386588029],[121.291189564225,31.2465619908768],[121.290996516271,31.2468520671897],[121.290879735284,31.2470102762937],[121.290714894429,31.2472235509626],[121.287780457722,31.2509721759071],[121.287531085399,31.2512988708403],[121.28741708919,31.251461680305],[121.28733660014,31.251610819672],[121.287210476674,31.2518458173727],[121.287048240934,31.2521668263585]]}"
513198004,,,"{""type"":""LineString"",""coordinates"":[[120.244459659429,30.1758387593727],[120.24535599842,30.1753927674667],[120.255277980564,30.1706661232438],[120.256986037246,30.1698498896082],[120.257784280207,30.1695901845487]]}"
347203608,北杨支线,,"{""type"":""LineString"",""coordinates"":[[121.451380199962,31.4056383183685],[121.45133483504,31.4057934240103]]}"
4922007190,文新（在建）,,"{""type"":""Point"",""coordinates"":[120.093414681769,30.2915286112323]}"
385944567,,,"{""type"":""LineString"",""coordinates"":[[118.925185748334,32.1451348088507],[118.926171200201,32.1457686198691]]}"
385786243,,,"{""type"":""LineString"",""coordinates"":[[120.268919886301,31.713008659812],[120.273956111278,31.7115187841296],[120.275366915432,31.7111035159911],[120.277893517,31.7106015847024],[120.284134562436,31.7094308087135],[120.285372171403,31.7091844242076]]}"
376562975,,,"{""type"":""LineString"",""coordinates"":[[121.858731596171,30.877916070276],[121.853514630159,30.8824531652726],[121.853318887258,30.8826211560157],[121.853125749472,30.8827661721109],[121.852940696524,30.8828812751074],[121.852767681,30.8829798796407],[121.85261424875,30.8830745522323],[121.852492796523,30.8831460191838]]}"
505148233,,,"{""type"":""LineString"",""coordinates"":[[120.264830485633,30.1134055927429],[120.264829587317,30.1132833590348],[120.264818807534,30.1118934742063],[120.264744876186,30.1112752232792],[120.26457230982,30.1104808786138],[120.264463972997,30.1099854007575],[120.264464062828,30.1097142701196],[120.264464062828,30.1096738607891]]}"
97656255,,,"{""type"":""LineString"",""coordinates"":[[121.453405182275,31.3037702544782],[121.453696955079,31.303832578926],[121.454035440278,31.3039378089039],[121.454337094551,31.3040764267698],[121.454587455021,31.3042419082962],[121.454817154239,31.3044215122212],[121.455158154721,31.3046873868049]]}"
1551695122,芦潮港,,"{""type"":""Point"",""coordinates"":[121.846663898139,30.8875250606899]}"
97685153,,,"{""type"":""LineString"",""coordinates"":[[121.472941653243,31.3581054243393],[121.472088792712,31.3567626066461]]}"
387686988,,,"{""type"":""LineString"",""coordinates"":[[120.183111193394,30.3265862005967],[120.18306807426,30.3260673850832]]}"
505164661,,,"{""type"":""LineString"",""coordinates"":[[120.226626663735,30.1684023979622],[120.226382860967,30.1683496640687],[120.225921486237,30.1682615929671],[120.225545990448,30.1681503001839],[120.225221968125,30.1680342697513]]}"
318121593,,,"{""type"":""LineString"",""coordinates"":[[121.589612955882,31.1537860825454],[121.589567051971,31.1539775809373],[121.589521866712,31.15416669579]]}"
1665502213,泰兴站,,"{""type"":""Point"",""coordinates"":[120.263641565354,32.2414577612449]}"
102671772,,,"{""type"":""LineString"",""coordinates"":[[120.115582947025,30.3759399564111],[120.117386764115,30.3759893239008],[120.120285088548,30.3760844163105]]}"
425702194,,,"{""type"":""LineString"",""coordinates"":[[119.919709790899,31.813111112294],[119.919908408408,31.8130338599004]]}"
387828195,,,"{""type"":""LineString"",""coordinates"":[[121.281170653862,31.266592365547],[121.281029259036,31.2669756731981],[121.280914364511,31.2671908991472]]}"
97560789,,,"{""type"":""LineString"",""coordinates"":[[121.444004672153,31.4095408762681],[121.444308482382,31.4095463196943],[121.44453638497,31.4095585099013],[121.444734193995,31.4095828136426],[121.444939908195,31.409625977685],[121.445316212468,31.4097123823781],[121.447688034312,31.4102663825389]]}"
318121574,,,"{""type"":""LineString"",""coordinates"":[[121.589612955882,31.1537860825454],[121.58966101575,31.1536607742755],[121.589760010094,31.1534133091748],[121.589857207808,31.1531930577729],[121.589943985064,31.1530216226451],[121.590044147218,31.1528421151273],[121.590169192706,31.1526440030097],[121.59030870107,31.152442277246],[121.590465816413,31.1522487000614],[121.590623830071,31.1520621183421]]}"
385944579,,,"{""type"":""LineString"",""coordinates"":[[118.914542868174,32.1397662155574],[118.913872814803,32.1393470197885]]}"
385581387,,,"{""type"":""LineString"",""coordinates"":[[118.952017258061,32.1632212968684],[118.952208868711,32.1632737682741],[118.952413684595,32.1633289772858]]}"
